Localization and mapping for guiding minimally invasive cardiac procedures	/m/0j8wx64						
Some Contributions to Finsler Submanifolds	/m/09qfq0r						
Contributions to the Arithmetic of Elliptic Curves	/m/09km4nm						
Computation of Variational Symmetries and Optimization of Newtonian Aerodynamic Resistance	/m/09pflb7						
Electric and Magnetic Green's Functions for a Smoothly Layered Medium	/m/09p8lrz						
Microarrays : Algorithms for Knowledge Discovery in Oncology and Molecular Biology	/m/09qgyhx						
High Performance, High Speed VLSI Architectures for Wireless Communication Applications	/m/09q67q2						
Quantenmechanische Bemerkungen zur Thermodynamik	/m/09q9wfw						
New Results in Flow Line Analysis	/m/09pdk2s						
Contributions to Record Linkage for Disclosure Risk Assessment	/m/09qjs38						
Robust Hybrid Control Systems	/m/09qbp_v						
De toepassing der photographie op de sterrekunde	/m/09p8kwm						
Coordination and Learning in Cooperative Multiagent Systems	/m/09pfgkz						
Modular Subclass Verification: Safely Creating Correct Subclasses without Superclass Code	/m/09p7skk						
Efficiency Evaluation for the Nested Cube Response Surface Design	/m/09p6_xy						
Approximations for the Optimal Stopping and Impulse Controle of Piecewise Deterministic Markov Processes	/m/09km2s8						
On Operators On Classical Banach Spaces	/m/09kjrk6						
Improvements in Conservative Parallel Simulation of Large-Scale Models	/m/09qjp6t						
Angularity, inertia, Linear Transformations with Invariants and Numerical Solution of Lyapunov Matrix Equation	/m/09ll4pw						
Topics In Ergodic Theory: Existence Of Invariant Elements And Ergodic Decompositions Of Banach Lattices	/m/09p6dl8						
Satisfiability Problems in Discrete Geometry	/m/09pczc1						
Problems of Stellar Evolution	/m/09pbz3s						
p-Harmonic Morphisms, Minimal Foliations, and Conformal Deformations of Metrics	/m/09kmbfh						
Linear Functional Equations	/m/09lqz2y						
Logics for OO Information Systems: A Semantic Study of Object Orientation from a Categorial Substructural Perspective	/m/09q8jby						
Symmetric Functions	/m/09pf7_y						
Beitraege zur hydrodynamischen Theorie der Lagerreibung	/m/09pd05w						
Parallel Program Design and Generalized Weakest Preconditions	/m/09pdh93						
Some Methods of Approximating Distribution Functions	/m/09ll6mn						
Étude de la dynamique explosive des solutions de lâ équation de Schrödinger non linéaire L^2 critique	/m/09kmcf5						
Isometries of Certain Banach Spaces	/m/09pfdmz						
Mean-Variance Hedging: A Stochastic LQ-Control Approach	/m/09p6jcx						
Mikroskopische Verkehrsmodelle: Baustelle und wandernde Wellen	/m/09qjhw8						
Clustering and Topic Discovery in Scientific Literature	/m/09p8gh2						
Access Control in Wireless Multimedia Systems	/m/09p6jrn						
Optimal Adaptive Group Sequential Design for Phase II Clinical Trials: A Bayesian Decision Theoretic Approach	/m/09pdscc						
A Product Formula of Generalized Lefschetz Number	/m/09pbq_x						
A Fully Nonlinear Model for Atomization of High-Speed Jets	/m/09qgktb						
Some Aspects of Evolution and Mass Transfer in X-Ray Binaries	/m/09pbpv_						
Hermite-Padé Approximation and Applications	/m/09lk_s3						
Classification of Spherical Tube Hypersurfaces with Levi Form That Has at Most Two Negative Eigenvalues	/m/09p6p3w						
Semiparametric Regression for Multi-Dimensional Data: Kernel Machines and Mixed-Effects Models	/m/09p7m38						
Bayesian Inference for Random Coefficient Panel Models	/m/09kjt7l						
Sur quelques questions d'approximations de problèmes à frontière libre, de sous-domaines et d'erreurs d'arrondi	/m/09p6p87						
Time Series Prediction Using Supervised Learning and Tools from Chaos Theory	/m/09lsm30						
Dynamics and Stability of Spacecraft with Fluid-Filled Containers	/m/09qkvfl						
Topological Tensor Product of Topological Semigroups	/m/09q7x5l						
Method on Differential Topology with Applications in the Cohomology of Differential Manifolds	/m/09p8g93						
Development of a High Power Density Combustion System for a Silicon Micro Gas Turbine Engine	/m/09qfk64						
A Lower Bound for the Scholz-Brauer Problem	/m/09ltnlk						
Estimation and Prediction in Spatial-Temporal Models	/m/09llqvb						
The Ethnography of a Mathematics Classroom in an Atayal Native Elementary School	/m/09pfmyn						
Joint Estimation of Cointegrating Relations and Short Run Dynamics	/m/09pg439						
Relational Exploration - Combining Description Logics and Formal Concept Analysis for Knowledge Specification	/m/09ll2kg						
Entropy Characteristics and Linear Approximations for Metric Spaces and Stochastic Processes	/m/09p6r9h						
Modular Forms of Weight One over Finite Fields	/m/09lkt_7						
The Relative Loopspace	/m/09pc2wb						
On the Relationship Between the Commutator and the Central Factor Groups	/m/09pdcky						
Mathematical and Numerical Analysis of Boundary Value Problems for Fluid Flow	/m/09pd6xf						
Untersuchung der dielektrischen Eigenschaften des Seignettesalzes mittels Röntgenstrahlen	/m/09ll9_v						
Harmonijska i kvazikonformne harmonijske funkcije između konveksnih domena	/m/09llrp3						
Dynamic Scene Occlusion Culling	/m/09lld0n						
Bazilevic Functions with Logarithmic Growth and Related Topics	/m/09pf6sb						
The Contributions of an Instructional Sequence in Mathematics Related to Quantitative Science Exercises in Grade Five	/m/09ll7v5						
Computational, Comparative and Stochastic Modeling Approaches to Evolution of Alternatively Spliced Exons	/m/09qffwp						
Decentralized Recovery for Survivable Storage Systems	/m/09llsdc						
Cosmic Acceleration in Kaluza-Klein Supergravity	/m/09q7pnr						
Some Properties Related to Compactness in Topological Spaces	/m/09llk27						
Constitutive Modeling for Cyclic Plasticity and Ratcheting	/m/09qgdhc						
Approximation of Hemivariational Inequalities and Optimal Control Problems	/m/09pd6rj						
Harmonic Integrals on Almost Product Manifolds	/m/09llc8_						
Contributions to Stochastic Optimization Applied to Financial Engineering	/m/09llb0y						
Finite Ova	/m/09lm7sp						
Singular Perturbations of the Linear State Regulator	/m/09ll23n						
A Language and Simulator for Hybrid Systems	/m/09q7g1b						
Rozwiazania fundamentalne dla operatorow czastkowych z dominacja i nierownosci aprioryczne dla ukladow operatorow	/m/09lm9f1						
Collective Decision Procedures Generated by Mean and OWA Operators	/m/09lkfnz						
Zeta-Function of Subelliptic Differential Operators	/m/09q6vns						
The Maximal Symmetric Ring of Quotients	/m/09pc18d						
Mathematical Analysis of Programs	/m/09ll5ck						
Graded Identities for Matrix Algebras	/m/09qgb6q						
Untersuchungen zu kubischen metaplektischen Formen	/m/09pd3m2						
Badanie koercytywnosci niektorych zagadnien granicznych dla ukladow rownan rozniczkowych typu eliptycznego	/m/09lm9vc						
Matching with Mismatches and Assorted Applications	/m/09qgb3s						
Environnement de programmation pour le prototypage de systèmes de traduction assistée par ordinateur	/m/09qfgjd						
Unified and Effective Soft Real-Time Processing in Integrated Systems	/m/09lkbn5						
Performance Characterization of Boosting in Computer Vision	/m/09qgk_p						
Bosonization of Fermi liquids	/m/09q9tns						
Metric Theory of Banach Algebras	/m/09pf7qm						
Markov-Type Multivariate Control Schemes Based on Exponentially Weighted Moving Sums of Exponentially Weighted Moving Standardized Principal Component Residuals	/m/09lk263						
The Gauss-Green Form on the Moduli Space of Unduloids	/m/09pc9j5						
A Formal Analysis of the Secure Sockets Layer Protocol	/m/09pd98q						
Contribución al estudio analítico de algunas propiedades de osciladores no lineales	/m/09pfym4						
On the Failure and Post-Failure of Fiber Composites in Compression	/m/09qgf8x						
Decoupling and Grand Unification	/m/09lt1j_						
Growth Optimal Investment with Transaction Costs	/m/09lmfxl						
Ray Tracing in Complex Three-Dimensional Earth Models	/m/09pg39h						
Investigations of Bifurcation Phenomena in Plasma with Stationary Striations	/m/09q6vp5						
White-throated Sparrow Response to forest harvesting in north-central Alberta: Results not so clear-cut?	/m/05980ld						
The tragicall historie: Cannibalism and Abundance in Colonial Jamestown	/m/0jvp3wv	10.5309/willmaryquar.68.1.0047					
Ultralow threshold electrically pumped photonic crystal lasers	/m/0jvgqmx						
CMOS-controlled rapidly tunable photodetectors	/m/0jldkqs						
The ABC Tower Kill Report	/m/051rh8j						
Quantum dots in photonic crystals : from quantum information processing to single photon nonlinear optics	/m/0jvgqs7						
Sleep Deprivation: the Context of Consciousness	/m/0jzlh0t						
Mechanical characterization and structural assessment of biocomposites for construction	/m/0k1233c						
Deux notes sur l'enfant	/m/0kfny_5						
Harlem Renaissance Dialogues (Part 7): The Renaissance and Contemporary Issues	/m/0gxq399						
Proof-of-principle experiment for crossed laser beam electron acceleration in a dielectric loaded vacuum structure	/m/0br75qf						
Drumming between tradition and modernity	/m/0bqwg2p						
Static detection of software errors	/m/0bhr1j0						
Stem rust of small grains and grasses caused by Puccinia graminis	/m/0ch96w1	10.1111/J.1364-3703.2004.00273.X	Jacki Morrison,Yehoshua Anikster,Tamar Eilam,Jue Jin,W. R. Bushnell	/m/0ch97mv,/m/0ch97n4	Stem rust,Wheat diseases		
A Conjoint-Hazard Model of the Timing of Buyers' Upgrading to Improved Versions of HighTechnology Products	/m/0c1rhv6						
In the company of animals	/m/0bhj0df						
Radiative cooling of relativistic electron beams	/m/0br1zgd						
Schneiderman’s angels	/m/0kfnmwc						
Transference as resistance	/m/0kf5ztf						
Negative electron affinity photocathodes as high-performance electron sources for electron beam lithography and microscopy	/m/0j5_7t4						
A CMOS label-free DNA microarray based on charge sensing	/m/0j_88j0						
The design, synthesis, and evaluation of novel drug delivery systems	/m/0jv6dmm						
The Sundsvall hospital snow storage	/m/0grrb20						
Randomized methods for bandwidth partitioning and performance prediction in the Internet	/m/0br6qk9						
Neophenogenesis: A developmental theory of phenotypic evolution	/m/0bnps9m	10.1016/S0022-5193(05)80260-7				The evolutionary biology of constraint	
Growth and functionalization of group-IV semiconductor surfaces	/m/0br5ty2						
Management Control Systems in Early-Stage Startup Companies	/m/0c1rpq0						
Ontogeny, Phylogeny, Paleontology, and the Biogenetic Law	/m/0bnngfz	10.2307/2412883				An evolutionary microcosm: Pleistocene and Recent history of the land snail P. (Poecilozonites) in Bermuda	
The evolution of morphological diversity	/m/0bnptfw	10.1146/annurev.ecolsys.28.1.129				Evolutionary paleontology and the science of form	
Psychosis according to Bion	/m/0kf5zvg						
Erotisation of adolescents	/m/0kfnmzw						
He that Hath an Ear to Hear": Deaf America and the Second Great Awakening	/m/0jvp24n	http://dsq-sds.org/article/view/1368					
Equicontinuity in Function Spaces	/m/09qb9z_						
Semi-Deformable Bodies in an Ideal Fluid	/m/09qkv4z						
Cosmological Singularities	/m/09qj4l9						
Stable Finite Elements for Non-Newtonian Flows: First Order Elements Which Fail the LBB Condition	/m/09lkmfs						
Small Steps for RNA, a Big Leap for an EEG: Applications of Point Process and Time Series Methods	/m/09qjym8						
Some Constructions of Combinatorial Designs	/m/09lkmn1						
The Beta Operation: A Parallel Primitive	/m/09km97r						
Differentialinvarianten von Systemen von Vektoren	/m/09pbs0y						
Arithmetique des courbes elliptiques et theorie d'Iwasawa	/m/09qj337						
A Generalization Of A Result Of J. G. Thompson	/m/09km6j3						
Modular Structure of the Crossed Product by a Group Dual	/m/09km5dj						
Problemas inversos para clases de matrices simétricas con cierto tipo de información espectral	/m/09qky2z						
Applications of the Random Neural Network to Some Inverse Problems in Image Processing	/m/09lt57v						
Borcherds Forms and Generalizations of Singular Moduli	/m/09km3pm						
Asymptotic Properties of Entire Functions	/m/09ltdtk						
Stability Criteria for Controlled Queuing Networks	/m/09pbskp						
Uniform Convergence And The Lebesgue Theory	/m/09lkstg						
Expressivity and Complexity of the Grammatical Framework	/m/09lkxty						
Statistical Functional Mapping for Genetic Control of Programmed Cell Death	/m/09km378						
Flow Properties of 3He in Dilute 3He-4He Mixtures at Temperatures between 10 and 150 mK	/m/09qb4mt						
Étude des systèmes algébriques surdéterminés. Applications aux codes correcteurs et à la cryptographie	/m/09qb0tg						
Stars and Interstellar Matter in Scorpio Centaurus	/m/09pbszf						
Hidden Dimensions in Protein Evolution: Stability, Mutational Robustness, and Evolvability	/m/09q9k02						
Aplications of Semi-Orthogonal Interval B-Wavelets in Geometric Modeling, Image Filtering and Reconstruction	/m/09qk016						
On a Variational Approach for Stokes Conjecture in Water Waves	/m/09qj0nl						
Internal Wave Patterns in Enclosed Density-Stratified and Rotating Fluids	/m/09qfvx_						
Minimum-Cost Sensor Placement with a Given Lifetime	/m/09ll0zs						
A posteriori Error Estimates for the Finite Element Solution of Fluid-Structure Interaction Vibration Problems	/m/09qk1j8						
Constructive Methods for the Conformal Mapping of Domains with Corners	/m/09p9474						
Polynomially-Divided Solutions of Bipartite Self-Differential Equations	/m/09ql3md						
Functions of Finite Markov Chains	/m/09ll5xh						
Genus N Banach Spaces	/m/09qfmrg						
Statistical Cue Estimation for Model-Based Shape and Motion Tracking	/m/09q6nmn						
Second Order Hamilton-Jacobi Equations in Hilbert Spaces and Stochastic Optimal Control	/m/09ll6pw						
Finite Objects with Given Information Constraints	/m/09q8k2q						
Sequential Analysis of Components of Variance in Hierarchal Classifications, with special Reference to the use of Range and Mean Deviation	/m/09ll6r9						
Three Essays on Dynamic Economics	/m/09ll7_1						
A Class of Numerical Methods for Nonlinear Contrained Optimization and Their Convergences	/m/09p911v						
Sampling-Based Algorithms for Dimension Reduction	/m/09pbyyd						
Primordial Inhomogeneities in Analytically Extended Manifolds	/m/09p8s8v						
Light Transport for Medical Laser Treatments	/m/09pf1gc						
Die Tits-Alternative in verallgemeinerten Tetraedergruppen	/m/09ll9ky						
Numerical Solutions of Volterra Integral Equations	/m/09q7lrr						
Nonconforming Formulations with Spectral Element Methods	/m/09q6kxh						
Wavelets on Non-Euclidean Manifolds	/m/09llbcb						
Some Aspects of Particle Creation from Charged Black Holes	/m/09pc01j						
Local Structures in Tensor Products	/m/09qbrg4						
Adaptive Monte Carlo Methods for Bayesian Inference	/m/09llbv7						
Some Ramsey-Type Numbers and the Independence Ratio	/m/09lld9s						
Statistical Models for Estimating Salmon Escapement and Stream Residence Time Based on Stream Survey Data	/m/09qbhgk						
Validating Meaningful Gene Expression Results from Microarray Data	/m/09pc07f						
Mathematical Simulation of Dynamic Behavior of Secondary Settling Tanks	/m/09q7vx7						
Self-Manifestation of Composite Multimedia Objects to Achieve Universal Access	/m/09llqms						
The Development of Direct and Alternating Current Glow Discharge Anemometers for the Study of Turbulence Phenomena in Supersonic Flow	/m/09q6d4p						
Optimization in Energy Regenerartion	/m/09qbl1y						
Nonstandard Methods and Finiteness Conditions in Algebra	/m/09q9y7x						
Analysis, Synthesis, and Retargeting of Facial Expressions	/m/09lltby						
A Stochastic Equilibrium Model for the North American Natural Gas Market	/m/09p8mqq						
Invariants spectraux en homologie de Floer lagrangienne	/m/09p8mm7						
Knowledge Based Recognition of Man-Made Objects	/m/09pffpx						
Applications of the Fourier-Wiener Transform to Differential Equations on Infinite Dimensional Spaces	/m/09pf225						
Negligible Subsets of the Generalized Baire Space (ω1)^(ω1)	/m/09p8lph						
On Schur Rings of Group Rings of Finite Groups	/m/09lm9__						
Generalized Koszul Complexes	/m/09pcjc9						
Diagonal Properties of the Empirical Copula and Applications. Construction of Families of Copulas with Given Restrictions.	/m/09lmbsr						
A Multi-Strategy Tableau Prover	/m/09lmd74						
Non-F-Topologies	/m/09kjyv_						
Effects of Soil Fertility and Mycorrhizal Infection on Pollen Production, Pollen Grain Size, and the Ability to Sire Seeds in Cucurbita Pepo (Cucurbitaceae)	/m/09pcn2b						
Decision Theoretic Point Estimation in a Multivariate Normal Distribution	/m/09p8cgr						
Algorithms for Linear and Nonlinear Approximation of Large Data	/m/09qk6b1						
Factors Associated with Student Attrition and Retention in an Educational Leadership Doctoral Program	/m/09kjy2n						
Design and Analysis of Optical Flow Switched Networks	/m/09qgzmk						
Manifold Learning in Computer Vision	/m/09pcv0t						
Condições de solubilidade p-ádica para pares de formas aditivas de grau ímpar e um resultado sobre várias formas aditivas de p	/m/09lmfjb						
To Theory of Solvability of Linear Differential Equations in Spaces of Lebesgue	/m/09kjxqw						
Classical Quotient Rings with Perfect Topologies	/m/09p87xf						
Biclique Partitions and Tournaments	/m/09kjtt0						
Arithmetic and Geometry on Triangular Shimura Curves	/m/09q64ty						
Semiclassical Analysis of Vibroacoustic Systems	/m/09kjstc						
Die Andersonextension und 1-Motive	/m/09pcvwc						
Studies in Robust Stability	/m/09p832n						
Perceptual Display Hierarchies for Visualization	/m/09pd0py						
Subspaces of Rearrangement Invariant Spaces not Containing I2	/m/09kjs9l						
Performance Study of Concurrent Search Trees and Hash Algorithms on Multiprocessor Systems	/m/09p80x_						
Exact and Approximate Modeling in the Behavioral Setting	/m/09qgyzw						
Schema Matching for Structured Document Transformations	/m/09qffzy						
Bayesian Hierarchical Models for the Recognition-Memory Experiment	/m/09qkb70						
The Optimizing Simulator for the Military Airlift Problem	/m/09p8032						
On the Embedding of Homeomorphisms on the Plane in Flows	/m/09lmxq7						
Sur le maximum d'un processus aléatoire.	/m/09lmz_8						
Detecting Functional Regions in DNA with Sequence Comparison Methods: Program Development and Evaluation	/m/09qfhqt						
Problem-Solving Styles and Locus of Control, and Career Indecision and Vocational Indentity of College Students.	/m/09ln4l_						
Perturbation Of Orthogonal Polynomials On An Arc Of The Unit Circle	/m/09lt23z						
Fraktale wielowartościowe (Multivalued fractals)	/m/09q8h35						
Permutation Representations and Quasi-Permutation Representations of the Linear Groups	/m/09pd59s						
A Unified Approach to Concurrent Debugging	/m/09ln6g9						
Relation Graphs and Contextual Logic: Towards Mathematical Foundations of Concept-Oriented Databases	/m/09qbl4w						
Gravitational Synchrotron Radiation	/m/09pg3bv						
Numerical Enclosure Methods of Solutions for Variational Inequalities	/m/09p7wsy						
Student Reluctance/Difficulty with Calculator Use in Community College Mathematics Courses	/m/09lnf7b						
Reparametrage de flots irrationels sur le tore	/m/09p7vn6						
Quaternionic Polynomials and Behavioral Systems	/m/09pg2pc						
Zur Homologie Theorie Semisimplizialer Kettenkomplexe	/m/09qfkn8						
Strategic and Operational Decisions Faced by Contract Manufacturers in High Tech Industry	/m/09q87gy						
Some Problems in Ring and Module Theory: Study of Semi-Commutative Modules, Armendariz Modules, McCoy Modules and other Related Modules and Rings	/m/09lqx52						
Subgroup Normalizers in Braid Group	/m/09p7sv2						
The Implementation of an Elementary Mathematics Program: A Series of Everyday Mathematics Case Studies	/m/09p7r5r						
Effective Solutions for Name Linkage and their Applications	/m/09qgjgl						
On Zeta Functions And Iwasawa Modules	/m/09lt18m						
Manipulative and Pictorial Aids as Cognitive Tools for Solving Subtraction Story Problems	/m/09qfkxn						
Nonlinear Filtering and System Identification Algorithms for Autonomous Systems	/m/09pfz42						
Congruence and existence of differentiable maps	/m/09q9q_k						
Second Order Accurate Variance Estimation in Poststratified Two-Stage Sampling	/m/09p7js8						
Learning Object Recognition Strategies	/m/09lsq7_						
Picard Group and Some Subgroups of Hecke Groups	/m/09pddgr						
Software Measurement and Functional Programming	/m/09pf533						
Models and Algorithms for Two Network Design Problems	/m/09pddmn						
Dealing with Lack of Awareness in Multiagent Systems	/m/09lst5_						
The Properties and Evolution of Low Surface Brightness Galaxies	/m/09pfqdq						
Diffusion Processes with Local Interactions	/m/09qbn02						
Further Properties of a Lambert Type Series	/m/09p7gbc						
Boolean 2-Geometry	/m/09p7g0f						
Construction of Approximate Solutions for Nonautonomous Quasilinear Systems	/m/09p7f7v						
Contribution d'l'optimisation vectorielle	/m/09p7cg9						
Vessel-Diameter Quantification and Embolus Detection in CTA Images	/m/09pfkm1						
Epstein-Glaser Renormalization: Finite Renormalizations, the S-Matrix of Î¦^4 Theory and the Action Principle	/m/09p79gj						
Computational Hemodynamics of the Basilar Artery	/m/09pfkd7						
Analysis and Control of a Biofilm Disinfection Model	/m/09p77sm						
Invariant Subspace Theorems for Families of Operators on Banach Spaces and Banach Lattices	/m/09p76lh						
Continuous State Space Q-Learning for Control of Nonlinear Systems	/m/09pfk9r						
Stochastic Control and BSDEs in a Robust Utility Maximization Problem with an Entropic Penalty Term	/m/09p73kj						
Uncapacitated Network Design and Bifurcated Routing	/m/09p730s						
Vraagstukken uit de theorie van het magnetisme	/m/09p72m_						
Scalable, Controllable, Efficient and Convincing Crowd Simulation	/m/09p71zk						
Application of Multi Processor Computing Systems for the Solution of Gas Dynamic Problems	/m/09p71m7						
Numerical Investigation of the Influence of Convection on the Propagation of Light Beams	/m/09p70jl						
On a Class of Superlinear Elliptic Problems in Symmetric Domains and on a Fourth Order Singular Eigenvalue Problem	/m/09p70c4						
Banachfunktionenräume und Funktoren auf Kategorien von Banachräumen	/m/09p6xf4						
Asynchronous Design for Digital Signal Processing Architectures	/m/09p6w4j						
Two Biological Applications of Optimal Control to Hybrid Differential Equations and Elliptic Partial Differential Equations	/m/09p6t6j						
Strategic and Normative Analysis of Queueing, Matching, and Cost	/m/09pdns3						
Objective Linda: A Coordination Model for Object-Oriented Parallel Programming	/m/09p6ncm						
Bayesian Analysis for the Accelerated Failure Time Model with Incomplete Covariate Data	/m/09p6mbd						
Entropy Properties of Dynamical Systems	/m/09p6jgb						
Finding Program Differences Based on Syntactic Tree Structure	/m/09p6_l1						
Depth from Defocused Motion	/m/09pdqq3						
Global equivariant yang-mills connections on the 1 + 4 dimensional Minkowski space	/m/09q9w8d						
Computing Automorphisms of Finite Groups	/m/09lt6h_						
Simple-Periodic and Non-Periodic Lamé Functions and Their Application in the Theory of Conical Waveguides	/m/09pf5_4						
Rank Structured Matrices	/m/09qh580						
Robust Control and Control System Integration Using Finite-Signal-to-Noise Model (Feedback Control)	/m/09pfg_2						
Processes on Trees	/m/09pdvgj						
De Pressione fluidorum ad aggerum theoriam applicata	/m/09pb8kv						
Behavioral Periodic Systems	/m/09qjlq1						
Propagation of Curved Crack in Elastic Media: Theory and Application	/m/09q9_qg						
Differential Operator Equations in Spaces of Infinite Order	/m/09lk491						
De viriaal en hare beteekenis in de mechanica	/m/09pbjm6						
Convergence of Non-Cooperative Optimal Rate-Based Flow Control Algorithms in Decentralized Networks	/m/09qjtnb						
Discrete Orthogonal Polynomials	/m/09pbjzj						
Problemas de optimización en análisis de multifunciones	/m/09pb774						
Essays on Capacity Management	/m/09qkpx1						
On the Macroscopic Theory of Van der Waals Interaction between Dielectric Media	/m/09pbl3p						
A Framework for Object Recognition in a Visually Complex Environment and Its Application to Locating Address Blocks on Mail Pieces	/m/09lkdxk						
Comparative Genomics of Repeat Elements	/m/09lt82x						
On the Theory of Beta-Radioactivity	/m/09ltdkq						
The Dynamics and Stability of Selected Thin-Film Flows	/m/09lkklz						
Silicon and germanium crystallization techniques for advanced device applications	/m/0br448m						
Fitting in: The effects of relational demography and person-culture fit on group process and performance	/m/0c3k45w						
D'Arcy Thompson and the science of form	/m/0bhd6h8						
Single photons for quantum information processing	/m/0bq_gxy						
Physics and technology of high mobility, strained germanium channel, heterostructure MOSFETs	/m/0bhnn_3						
High speed photo-electronic analog to digital convertion using a laser strobed photocathode	/m/0br25x5						
The proper place of hopeful monsters in evolutionary biology	/m/0bnr4x3	10.1016/j.thbio.2005.11.002				The return of hopeful monsters	
Specification Analysis of Affine Term Structure Models	/m/0c1qcpn						
On the Use of Ratios in Growth Studies	/m/0bnptns	10.2307/2412814				Evolutionary Patterns In Pelycosaurian Reptiles	
Exploring genomic expression programs in normal and malignant cells of the immune and central nervous systems	/m/0bqznnh						
Ever Since Darwin: Reflections on Natural History	/m/0bnpvnh	10.2307/2412991				Evolution's erratic pace	
Real-time system architechture for magnetic resonance imaging	/m/0br8gkj						
Controlled deposition of organic semiconductor single crystals and its application in field-effect transistors	/m/0c5b157						
Fourth Generation Evaluation	/m/0blyqgg					Evolution and the triumph of homology, or why history matters	
ArcView Spatial Analyst Tutorial: Analysis of Ecological Land Units	/m/06p2nc8						
The North Carolina Gap Analysis Project: Final Report	/m/06mqg0f						
Developing a scientifically rigorous framework for enhancing and evaluating vertebrate models	/m/03d_bpk						
SPORCalc: A development of a database analysis that provides putative metabolic enzyme reactions for ligand-based drug design	/m/05kkmqj	10.1016/j.compbiolchem.2008.11.002					
The deduction of the true height of the ionosphere	/m/0h6g1jr						
Some Arithmetic Properties of the Sequence [tx^n]	/m/09pd3vp						
Substitutivity	/m/09qgnzd						
Solving Some Problems of the Theory of Algorithms Using Game Methods	/m/09lm19d						
Analysis of the Dynamics of Cognitive Processes	/m/09p6lnm						
A Strong Stability Approach for Performance Evaluation of Computer Systems	/m/09lswt0						
Computing Generalized Inverses	/m/09p73dk						
Statistical Modeling of Background Air Pollution	/m/09qfxyn						
Weak Turbulence Theory for Coasting Beams with Schottky Noise	/m/09p7mm7						
Maximal Inequalities and Convergence Almost Everywhere of Convolution Operators	/m/09lllfb						
Principal Points of Distributions	/m/09qh04x						
Exact Controllability and Uniform Stabilization of Solenoidal Electromagnetic Fields in a Bounded Region without Geometrical Conditions	/m/09p8pp0						
The Role of School-Based Computer Coordinators as Change Agents in Elementary School Program	/m/09pf3wh						
Bayesian LASSO for Dease Rate Mapping	/m/09pf0yh						
Effectiveness of Integration of Internet Technologies in Support of Teaching and Learning Computer Science Programming	/m/09km65q						
Bayesian Inference for Non-Linear Multivariate Diffusion Processes	/m/09p8dsp						
Approaches to Multi-Agent Learning	/m/09pbc2q						
A Computationally Efficient Particle Simulation Method Suited to Vector Computer Architectures	/m/09q85gb						
Optimal Investment - Consumption Models With Constraints	/m/09pc8k2						
Arithmetic of Cyclotomic Fields and Fermat-Type Equations	/m/09q63rm						
Applications of the Hilbert Problem to Problems of Mathematical Physics	/m/09pc81w						
Statistical Estimation Methods in Volunteer Panel Web Surveys	/m/09p74g6						
Warmtegeleiding bij lage temperaturen van helium en waterstof in gastoestand	/m/09p7wz4						
A Class of Strongly Singular Integral Operators	/m/09pck3_						
Bifurcation and Localization Instabilities in Plastic Bending of Cylindrical Shells	/m/09qgdy_						
A Comparison of Genetic Algorithms and Other Machine Learning Systems on a Complex Classification Task from Common Disease Research	/m/09lmhtk						
A Requirements Engineering Methodology for Trust, Security, and Privacy	/m/09lt2yf						
Symbolic and Numerical Techniques for the Solution of Large Systems of Nonlinear Algebraic Equations	/m/09ql1rh						
Reticular Lagrangian, Legendrian Singularities and Their Applictions	/m/09p7_qc						
Bubble Stabilization of Chebyshev Spectral Method for Advection-Diffusion Equation	/m/09p7wrv						
A Contribution to the Solution of the ALGOL Paradox	/m/09pbp66						
Local Controllability of Nonlinear Systems on Banach Manifolds	/m/09p7rlh						
Straight Sublattice of Euclidean Space	/m/09q8j3c						
Retrospective Registration of Tomographic Brain Images	/m/09pg038						
Computability on Topological Spaces by Effective Domain Representations	/m/09lsry9						
Point Estimation, Confidence Sets, and Bootstrapping in Some Statistical Models	/m/09lt5m0						
Recursive Dynamics and Optimal Control Techniques for Human Motion Planning	/m/09q6q5p						
Universal Biosignatures for the Detection of Life	/m/09q9jz0						
A Genetic-Algorithm-Based Approach for Subtask Matching and Scheduling in Heterogeneous Computing Environments and a Comparative Study of Parallel Genetic Algorithms	/m/09kmb3s						
Employee Training and Assignment for Team-Based Manufacturing Systems	/m/09q70yf						
Exponential Estimates of Distribution of Some Functionals from phi-sub-Gaussian Random Processes	/m/09pbqsr						
Consistent Initialization for Index-2 Differential-Algebraic Equations and Its Application to Circuit Simulation	/m/09qghrl						
Studien zur topologischen Axiomatik der Bewegungsgruppen.	/m/09lm0k9						
Stress in the Vicinity of a Crack in a Thick Elastic Plate	/m/09pdnyh						
Effective Approaches to Extract Features and Classify Echoes in Long Ultrasound Signals from Metal Shafts	/m/09pcp3q						
Planning and Control of a Robot Vehicle	/m/09q7tgh						
On Oscillatory and Rotary Motions of System of Second Order	/m/09p7f9q						
Two-point Boundary Value Problem for Quadratic Second Order Differential Equations and Inclusions on Manifolds	/m/09p7620						
Multicriteria Games with Applications to Two-Target Game Problems	/m/09p84dq						
Integrable Nonlinear Evolution Equations Applied to Solidification and Surface Redistribution	/m/09lkdd8						
Analysis of Dispersion by the Random Walk Method	/m/09pdj80						
The Single Period Control Problem in Econometrics	/m/09pbww0						
Volumetric Particle Modeling	/m/09pbm58						
Semi-Topological K-Theory of Certain Projective Varieties	/m/09qjrjl						
Spectral Classification of Ergodic Weighted Shifts	/m/09llwth						
Measuring Inequality:Statistical Inferential Theory with Applications	/m/09llqxh						
